speaker_id,text,text_path,audio_path,gender,age
Speaker_id_3,"Zana ga gangan wun a ka pati vundunu na, zunzunya yi nya egwatso.",data/raw\Speaker_id_3\nup_578.txt,data/raw\Speaker_id_3\nup_578.wav,Unknown,Unknown
Speaker_id_3,Eye ega gbogbo wun e la u le eba ye a.,data/raw\Speaker_id_3\nup_579.txt,data/raw\Speaker_id_3\nup_579.wav,Unknown,Unknown
Speaker_id_3,"Yeko nini da gandan dzuko bo, anma guba wun da tinya o.",data/raw\Speaker_id_3\nup_580.txt,data/raw\Speaker_id_3\nup_580.wav,Unknown,Unknown
Speaker_id_3,Min a lo dagunzhi zana a be a na.,data/raw\Speaker_id_3\nup_581.txt,data/raw\Speaker_id_3\nup_581.wav,Unknown,Unknown
Speaker_id_3,"Eshigi e wa enya na wun a wan na, be eye Shigi ga Dagba man lo ego e lo ooo na o.",data/raw\Speaker_id_3\nup_583.txt,data/raw\Speaker_id_3\nup_583.wav,Unknown,Unknown
Speaker_id_3,"Epa na a pa donci na, ga dzodzo u pa dukun man, woga dzodzo ci u pa dukun, dukun ga laya banza.",data/raw\Speaker_id_3\nup_584.txt,data/raw\Speaker_id_3\nup_584.wav,Unknown,Unknown
Speaker_id_3,"Eka edin ga kun, edin ga shi zhiko kpiri.",data/raw\Speaker_id_3\nup_585.txt,data/raw\Speaker_id_3\nup_585.wav,Unknown,Unknown
Speaker_id_3,"Jika kansana wun e din gbaro a, sayi enya ga fibo.",data/raw\Speaker_id_3\nup_586.txt,data/raw\Speaker_id_3\nup_586.wav,Unknown,Unknown
Speaker_id_3,Kpata kpe gan eye e ya a.,data/raw\Speaker_id_3\nup_588.txt,data/raw\Speaker_id_3\nup_588.wav,Unknown,Unknown
Speaker_id_3,"Kabo Ndace wu ena be a, na wun wu le na sukun?",data/raw\Speaker_id_3\nup_589.txt,data/raw\Speaker_id_3\nup_589.wav,Unknown,Unknown
Speaker_id_3,Wo a Dangi wan kun ci go ewo a shi Gyaman.,data/raw\Speaker_id_3\nup_590.txt,data/raw\Speaker_id_3\nup_590.wav,Unknown,Unknown
Speaker_id_3,"Egbe eti kata, wunga e sa kata o.",data/raw\Speaker_id_3\nup_591.txt,data/raw\Speaker_id_3\nup_591.wav,Unknown,Unknown
Speaker_id_3,Wo le lenbu na lo emin ci gan wun a zhe emintso na ye.,data/raw\Speaker_id_3\nup_592.txt,data/raw\Speaker_id_3\nup_592.wav,Unknown,Unknown
Speaker_id_3,Eni dede wun e zo dukun o vanyi a.,data/raw\Speaker_id_3\nup_593.txt,data/raw\Speaker_id_3\nup_593.wav,Unknown,Unknown
Speaker_id_3,"Kula montswan, etsu o tso man e yi enya.",data/raw\Speaker_id_3\nup_594.txt,data/raw\Speaker_id_3\nup_594.wav,Unknown,Unknown
Speaker_id_3,"A 'a gwalo dan u 'pin, a 'gwapin din u ba:",data/raw\Speaker_id_3\nup_595.txt,data/raw\Speaker_id_3\nup_595.wav,Unknown,Unknown
Speaker_id_3,A ela emi woro pa fini a:,data/raw\Speaker_id_3\nup_596.txt,data/raw\Speaker_id_3\nup_596.wav,Unknown,Unknown
Speaker_id_3,A ela eyi nuba nu 'fa a:,data/raw\Speaker_id_3\nup_597.txt,data/raw\Speaker_id_3\nup_597.wav,Unknown,Unknown
Speaker_id_3,A ela kangari bisa lo kpata a:,data/raw\Speaker_id_3\nup_598.txt,data/raw\Speaker_id_3\nup_598.wav,Unknown,Unknown
Speaker_id_3,A ela putaka fi 'mi o yi gafu a:,data/raw\Speaker_id_3\nup_599.txt,data/raw\Speaker_id_3\nup_599.wav,Unknown,Unknown
Speaker_id_3,A ela Soko gun be elp nyi a:,data/raw\Speaker_id_3\nup_600.txt,data/raw\Speaker_id_3\nup_600.wav,Unknown,Unknown
Speaker_id_3,A ela 'ye tu yaka tsudo boshe a:,data/raw\Speaker_id_3\nup_601.txt,data/raw\Speaker_id_3\nup_601.wav,Unknown,Unknown
Speaker_id_3,"A ela 'bi, doko u sa waninko a:",data/raw\Speaker_id_3\nup_602.txt,data/raw\Speaker_id_3\nup_602.wav,Unknown,Unknown
Speaker_id_3,"A elo a 'mi lo na, a elo a nin lo a:",data/raw\Speaker_id_3\nup_603.txt,data/raw\Speaker_id_3\nup_603.wav,Unknown,Unknown
Speaker_id_3,A esa 'wo nini gan esun aka a:,data/raw\Speaker_id_3\nup_604.txt,data/raw\Speaker_id_3\nup_604.wav,Unknown,Unknown
Speaker_id_3,A eso 'dzo nya enya bi a:,data/raw\Speaker_id_3\nup_605.txt,data/raw\Speaker_id_3\nup_605.wav,Unknown,Unknown
Speaker_id_3,"A de gav manin a, 'nya na wu u na, wun magi:",data/raw\Speaker_id_3\nup_606.txt,data/raw\Speaker_id_3\nup_606.wav,Unknown,Unknown
Speaker_id_3,"A eta tankpolo sita, ece u yi adwani:",data/raw\Speaker_id_3\nup_607.txt,data/raw\Speaker_id_3\nup_607.wav,Unknown,Unknown
Speaker_id_3,A etobo da n kara o pa kara a:,data/raw\Speaker_id_3\nup_608.txt,data/raw\Speaker_id_3\nup_608.wav,Unknown,Unknown
Speaker_id_3,"A etobo 'nya ba gi o, kpin 'nya ma gi a:",data/raw\Speaker_id_3\nup_609.txt,data/raw\Speaker_id_3\nup_609.wav,Unknown,Unknown
Speaker_id_3,"A ga 'a 'de man sunsunci, u ga u dzu asa:",data/raw\Speaker_id_3\nup_610.txt,data/raw\Speaker_id_3\nup_610.wav,Unknown,Unknown
Speaker_id_3,"A ga 'a mi ba yisa, madan 'a mi wu a:",data/raw\Speaker_id_3\nup_611.txt,data/raw\Speaker_id_3\nup_611.wav,Unknown,Unknown
Speaker_id_3,"A ga 'a mi pa yisa, n da yisa aba a:",data/raw\Speaker_id_3\nup_612.txt,data/raw\Speaker_id_3\nup_612.wav,Unknown,Unknown
Speaker_id_3,"A de lukuku 'fia a, cin gwapa u le:",data/raw\Speaker_id_3\nup_613.txt,data/raw\Speaker_id_3\nup_613.wav,Unknown,Unknown
Speaker_id_3,"A ece gudu kace, a ma ece pati' kace, ama a ece Soko kace a:",data/raw\Speaker_id_3\nup_614.txt,data/raw\Speaker_id_3\nup_614.wav,Unknown,Unknown
Speaker_id_3,A eda eya be kanan nyi ekpa o le fiti bo a:,data/raw\Speaker_id_3\nup_615.txt,data/raw\Speaker_id_3\nup_615.wav,Unknown,Unknown
Speaker_id_3,"A edzu 'de 'n ko kuru ̂ , kuru ga agena, ke wo da 'a ku da kun o?",data/raw\Speaker_id_3\nup_616.txt,data/raw\Speaker_id_3\nup_616.wav,Unknown,Unknown
Speaker_id_3,"A egun 'na fi cigban na, a gun 'na f i 'tu be a:",data/raw\Speaker_id_3\nup_617.txt,data/raw\Speaker_id_3\nup_617.wav,Unknown,Unknown
Speaker_id_3,A ekan nawu dan â :,data/raw\Speaker_id_3\nup_618.txt,data/raw\Speaker_id_3\nup_618.wav,Unknown,Unknown
Speaker_id_3,A eku n esi nyikankpinci ya eza mi a:,data/raw\Speaker_id_3\nup_619.txt,data/raw\Speaker_id_3\nup_619.wav,Unknown,Unknown
Speaker_id_4,boye a gan,data/raw\Speaker_id_4\nup_620.txt,data/raw\Speaker_id_4\nup_620.wav,Unknown,Unknown
Speaker_id_4,woye gan ya mi gan rayi mi dan hatsari o,data/raw\Speaker_id_4\nup_621.txt,data/raw\Speaker_id_4\nup_621.wav,Unknown,Unknown
Speaker_id_4,lokachi a tun na wa da lele nan,data/raw\Speaker_id_4\nup_622.txt,data/raw\Speaker_id_4\nup_622.wav,Unknown,Unknown
Speaker_id_4,miya fe da gbani,data/raw\Speaker_id_4\nup_623.txt,data/raw\Speaker_id_4\nup_623.wav,Unknown,Unknown
Speaker_id_4,miya fe da gbani,data/raw\Speaker_id_4\nup_624.txt,data/raw\Speaker_id_4\nup_624.wav,Unknown,Unknown
Speaker_id_4,miya fe da gbani,data/raw\Speaker_id_4\nup_625.txt,data/raw\Speaker_id_4\nup_625.wav,Unknown,Unknown
Speaker_id_4,lo ga san mary,data/raw\Speaker_id_4\nup_626.txt,data/raw\Speaker_id_4\nup_626.wav,Unknown,Unknown
Speaker_id_4,min kpanye gan Mary a be tsotso a,data/raw\Speaker_id_4\nup_627.txt,data/raw\Speaker_id_4\nup_627.wav,Unknown,Unknown
Speaker_id_4,minwa ndondo a,data/raw\Speaker_id_4\nup_628.txt,data/raw\Speaker_id_4\nup_628.wav,Unknown,Unknown
Speaker_id_4,min ye wa sugar guta madara mi bo,data/raw\Speaker_id_4\nup_629.txt,data/raw\Speaker_id_4\nup_629.wav,Unknown,Unknown
Speaker_id_4,wunga tinya tsotso,data/raw\Speaker_id_4\nup_630.txt,data/raw\Speaker_id_4\nup_630.wav,Unknown,Unknown
Speaker_id_4,yeshi yi danbo,data/raw\Speaker_id_4\nup_631.txt,data/raw\Speaker_id_4\nup_631.wav,Unknown,Unknown
Speaker_id_4,babo nuwan fu ba dan o?,data/raw\Speaker_id_4\nup_632.txt,data/raw\Speaker_id_4\nup_632.wav,Unknown,Unknown
Speaker_id_4,mi la jin shawura to ghania,data/raw\Speaker_id_4\nup_633.txt,data/raw\Speaker_id_4\nup_633.wav,Unknown,Unknown
Speaker_id_4,ena woga dzona ga wa nua,data/raw\Speaker_id_4\nup_634.txt,data/raw\Speaker_id_4\nup_634.wav,Unknown,Unknown
Speaker_id_4,mike be etun kpinzhi tsuwoa,data/raw\Speaker_id_4\nup_635.txt,data/raw\Speaker_id_4\nup_635.wav,Unknown,Unknown
Speaker_id_4,mike wa mr ogaki lo nan man gayi principal yiwo nan,data/raw\Speaker_id_4\nup_636.txt,data/raw\Speaker_id_4\nup_636.wav,Unknown,Unknown
Speaker_id_4,mike a jin eyan dozhinchya,data/raw\Speaker_id_4\nup_637.txt,data/raw\Speaker_id_4\nup_637.wav,Unknown,Unknown
Speaker_id_4,wan gun eya guta ni nan bob chya sanaa nan,data/raw\Speaker_id_4\nup_638.txt,data/raw\Speaker_id_4\nup_638.wav,Unknown,Unknown
Speaker_id_4,Musa in ge yimi yon,data/raw\Speaker_id_4\nup_639.txt,data/raw\Speaker_id_4\nup_639.wav,Unknown,Unknown
Speaker_id_4,Babo wo fe byo?,data/raw\Speaker_id_4\nup_640.txt,data/raw\Speaker_id_4\nup_640.wav,Unknown,Unknown
Speaker_id_4,ki wo ye gyi o?,data/raw\Speaker_id_4\nup_641.txt,data/raw\Speaker_id_4\nup_641.wav,Unknown,Unknown
Speaker_id_4,Za gukin ye yo?,data/raw\Speaker_id_4\nup_642.txt,data/raw\Speaker_id_4\nup_642.wav,Unknown,Unknown
Speaker_id_4,mide gbako ewan ya etwa guta,data/raw\Speaker_id_4\nup_643.txt,data/raw\Speaker_id_4\nup_643.wav,Unknown,Unknown
Speaker_id_4,miye wa we,data/raw\Speaker_id_4\nup_644.txt,data/raw\Speaker_id_4\nup_644.wav,Unknown,Unknown
Speaker_id_4,ki wo ye wan giyo?,data/raw\Speaker_id_4\nup_645.txt,data/raw\Speaker_id_4\nup_645.wav,Unknown,Unknown
Speaker_id_4,miye wan shi yengichi,data/raw\Speaker_id_4\nup_646.txt,data/raw\Speaker_id_4\nup_646.wav,Unknown,Unknown
Speaker_id_4,mi jin ndondo a,data/raw\Speaker_id_4\nup_647.txt,data/raw\Speaker_id_4\nup_647.wav,Unknown,Unknown
Speaker_id_4,mi ga sa jin na,data/raw\Speaker_id_4\nup_648.txt,data/raw\Speaker_id_4\nup_648.wav,Unknown,Unknown
Speaker_id_4,miye dzo yedzo,data/raw\Speaker_id_4\nup_649.txt,data/raw\Speaker_id_4\nup_649.wav,Unknown,Unknown
Speaker_id_4,yi bi lo,data/raw\Speaker_id_4\nup_650.txt,data/raw\Speaker_id_4\nup_650.wav,Unknown,Unknown
Speaker_id_4,mi yan lo a,data/raw\Speaker_id_4\nup_651.txt,data/raw\Speaker_id_4\nup_651.wav,Unknown,Unknown
Speaker_id_4,a ya gukin wo yo?,data/raw\Speaker_id_4\nup_652.txt,data/raw\Speaker_id_4\nup_652.wav,Unknown,Unknown
Speaker_id_4,nughuncin miyo,data/raw\Speaker_id_4\nup_653.txt,data/raw\Speaker_id_4\nup_653.wav,Unknown,Unknown
Speaker_id_4,wangan ge ya gaskiya,data/raw\Speaker_id_4\nup_654.txt,data/raw\Speaker_id_4\nup_654.wav,Unknown,Unknown
Speaker_id_4,miyi tetengi amma miyi nchiko,data/raw\Speaker_id_4\nup_655.txt,data/raw\Speaker_id_4\nup_655.wav,Unknown,Unknown
Speaker_id_4,zami yan kpansana,data/raw\Speaker_id_4\nup_656.txt,data/raw\Speaker_id_4\nup_656.wav,Unknown,Unknown
Speaker_id_4,mi le nini ye,data/raw\Speaker_id_4\nup_657.txt,data/raw\Speaker_id_4\nup_657.wav,Unknown,Unknown
Speaker_id_4,ne dzodzo be tankpolo na,data/raw\Speaker_id_4\nup_658.txt,data/raw\Speaker_id_4\nup_658.wav,Unknown,Unknown
Speaker_id_4,mi le ba ya,data/raw\Speaker_id_4\nup_659.txt,data/raw\Speaker_id_4\nup_659.wav,Unknown,Unknown
Speaker_id_4,in jin tadawa a,data/raw\Speaker_id_4\nup_660.txt,data/raw\Speaker_id_4\nup_660.wav,Unknown,Unknown
Speaker_id_4,na rishiwa la jin zaba chi na,data/raw\Speaker_id_4\nup_661.txt,data/raw\Speaker_id_4\nup_661.wav,Unknown,Unknown
Speaker_id_4,miya zhin gbani,data/raw\Speaker_id_4\nup_662.txt,data/raw\Speaker_id_4\nup_662.wav,Unknown,Unknown
Speaker_id_4,miya zhin gbani,data/raw\Speaker_id_4\nup_663.txt,data/raw\Speaker_id_4\nup_663.wav,Unknown,Unknown
Speaker_id_4,mi dan eko e be,data/raw\Speaker_id_4\nup_664.txt,data/raw\Speaker_id_4\nup_664.wav,Unknown,Unknown
Speaker_id_4,ke nda na ke egi na,data/raw\Speaker_id_4\nup_665.txt,data/raw\Speaker_id_4\nup_665.wav,Unknown,Unknown
Speaker_id_4,mi ga u keyan,data/raw\Speaker_id_4\nup_666.txt,data/raw\Speaker_id_4\nup_666.wav,Unknown,Unknown
Speaker_id_4,a de zana kpe na,data/raw\Speaker_id_4\nup_667.txt,data/raw\Speaker_id_4\nup_667.wav,Unknown,Unknown
Speaker_id_4,zandondo de kagbo be gbogun i,data/raw\Speaker_id_4\nup_668.txt,data/raw\Speaker_id_4\nup_668.wav,Unknown,Unknown
Speaker_id_4,wa yi malika,data/raw\Speaker_id_4\nup_669.txt,data/raw\Speaker_id_4\nup_669.wav,Unknown,Unknown
Speaker_id_4,kubetin dokun,data/raw\Speaker_id_4\nup_670.txt,data/raw\Speaker_id_4\nup_670.wav,Unknown,Unknown
Speaker_id_4,kubetin sarayin,data/raw\Speaker_id_4\nup_671.txt,data/raw\Speaker_id_4\nup_671.wav,Unknown,Unknown
Speaker_id_4,wa gun guwo be inni,data/raw\Speaker_id_4\nup_672.txt,data/raw\Speaker_id_4\nup_672.wav,Unknown,Unknown
Speaker_id_4,miya bo,data/raw\Speaker_id_4\nup_673.txt,data/raw\Speaker_id_4\nup_673.wav,Unknown,Unknown
Speaker_id_4,da woya shi tukpa mi,data/raw\Speaker_id_4\nup_674.txt,data/raw\Speaker_id_4\nup_674.wav,Unknown,Unknown
Speaker_id_4,mi na ena yan we,data/raw\Speaker_id_4\nup_675.txt,data/raw\Speaker_id_4\nup_675.wav,Unknown,Unknown
Speaker_id_4,ke nda na ke egi na,data/raw\Speaker_id_4\nup_676.txt,data/raw\Speaker_id_4\nup_676.wav,Unknown,Unknown
Speaker_id_4,ki woye gan o,data/raw\Speaker_id_4\nup_677.txt,data/raw\Speaker_id_4\nup_677.wav,Unknown,Unknown
Speaker_id_4,woye gan ya mi gan rayi mi dan hatsari o,data/raw\Speaker_id_4\nup_678.txt,data/raw\Speaker_id_4\nup_678.wav,Unknown,Unknown
Speaker_id_4,eyan ba,data/raw\Speaker_id_4\nup_679.txt,data/raw\Speaker_id_4\nup_679.wav,Unknown,Unknown
Speaker_id_4,babo zhikpa dan o?,data/raw\Speaker_id_4\nup_680.txt,data/raw\Speaker_id_4\nup_680.wav,Unknown,Unknown
Speaker_id_4,babo nuwan fu ba dan o?,data/raw\Speaker_id_4\nup_681.txt,data/raw\Speaker_id_4\nup_681.wav,Unknown,Unknown
Speaker_id_4,kiyi amfani yan technology o?,data/raw\Speaker_id_4\nup_682.txt,data/raw\Speaker_id_4\nup_682.wav,Unknown,Unknown
Speaker_id_4,wangan ge ya gaskiya,data/raw\Speaker_id_4\nup_683.txt,data/raw\Speaker_id_4\nup_683.wav,Unknown,Unknown
Speaker_id_4,ke nda na ke egi na,data/raw\Speaker_id_4\nup_684.txt,data/raw\Speaker_id_4\nup_684.wav,Unknown,Unknown
Speaker_id_4,film achya efin guba e,data/raw\Speaker_id_4\nup_685.txt,data/raw\Speaker_id_4\nup_685.wav,Unknown,Unknown
Speaker_id_4,in jin sai woga yi minya,data/raw\Speaker_id_4\nup_686.txt,data/raw\Speaker_id_4\nup_686.wav,Unknown,Unknown
Speaker_id_4,wo kin wanyo?,data/raw\Speaker_id_4\nup_687.txt,data/raw\Speaker_id_4\nup_687.wav,Unknown,Unknown
Speaker_id_4,wo gajin wo dajin yu,data/raw\Speaker_id_4\nup_688.txt,data/raw\Speaker_id_4\nup_688.wav,Unknown,Unknown
Speaker_id_4,woyi gbarufu mi ma kuku,data/raw\Speaker_id_4\nup_689.txt,data/raw\Speaker_id_4\nup_689.wav,Unknown,Unknown
Speaker_id_4,da wa gaskiya tayami,data/raw\Speaker_id_4\nup_690.txt,data/raw\Speaker_id_4\nup_690.wav,Unknown,Unknown
Speaker_id_4,wo yimi yezhi tsuwo?,data/raw\Speaker_id_4\nup_691.txt,data/raw\Speaker_id_4\nup_691.wav,Unknown,Unknown
Speaker_id_4,unjin sai wo ga wa eda a,data/raw\Speaker_id_4\nup_692.txt,data/raw\Speaker_id_4\nup_692.wav,Unknown,Unknown
Speaker_id_4,ki woye wao?,data/raw\Speaker_id_4\nup_693.txt,data/raw\Speaker_id_4\nup_693.wav,Unknown,Unknown
Speaker_id_4,wo ga finfin taba ya,data/raw\Speaker_id_4\nup_694.txt,data/raw\Speaker_id_4\nup_694.wav,Unknown,Unknown
Speaker_id_4,wo man nuwan gbin a kashi?,data/raw\Speaker_id_4\nup_695.txt,data/raw\Speaker_id_4\nup_695.wav,Unknown,Unknown
Speaker_id_4,babo woye lagan lo?,data/raw\Speaker_id_4\nup_696.txt,data/raw\Speaker_id_4\nup_696.wav,Unknown,Unknown
Speaker_id_4,wo jin dzakangi bya,data/raw\Speaker_id_4\nup_697.txt,data/raw\Speaker_id_4\nup_697.wav,Unknown,Unknown
Speaker_id_4,film achya efin guba e,data/raw\Speaker_id_4\nup_698.txt,data/raw\Speaker_id_4\nup_698.wav,Unknown,Unknown
Speaker_id_4,kami kichi woye la lele o?,data/raw\Speaker_id_4\nup_699.txt,data/raw\Speaker_id_4\nup_699.wav,Unknown,Unknown
Speaker_id_4,miya la endondo ne we wa na ya we,data/raw\Speaker_id_4\nup_700.txt,data/raw\Speaker_id_4\nup_700.wav,Unknown,Unknown
Speaker_id_4,ki wo ye wao,data/raw\Speaker_id_4\nup_701.txt,data/raw\Speaker_id_4\nup_701.wav,Unknown,Unknown
Speaker_id_4,ba wo dan na,data/raw\Speaker_id_4\nup_702.txt,data/raw\Speaker_id_4\nup_702.wav,Unknown,Unknown
Speaker_id_4,ena wajin na gayi wo ka,data/raw\Speaker_id_4\nup_703.txt,data/raw\Speaker_id_4\nup_703.wav,Unknown,Unknown
Speaker_id_4,mi leye gan woya jin wa a,data/raw\Speaker_id_4\nup_704.txt,data/raw\Speaker_id_4\nup_704.wav,Unknown,Unknown
Speaker_id_4,mikpe woga ewodechi woyo,data/raw\Speaker_id_4\nup_705.txt,data/raw\Speaker_id_4\nup_705.wav,Unknown,Unknown
Speaker_id_4,mi lyuye fondondo,data/raw\Speaker_id_4\nup_706.txt,data/raw\Speaker_id_4\nup_706.wav,Unknown,Unknown
Speaker_id_4,mansu mizhi a da,data/raw\Speaker_id_4\nup_707.txt,data/raw\Speaker_id_4\nup_707.wav,Unknown,Unknown
Speaker_id_4,woya be babon na efin twani i?,data/raw\Speaker_id_4\nup_708.txt,data/raw\Speaker_id_4\nup_708.wav,Unknown,Unknown
Speaker_id_4,gan ya mi,data/raw\Speaker_id_4\nup_709.txt,data/raw\Speaker_id_4\nup_709.wav,Unknown,Unknown
Speaker_id_4,ga sundan ma,data/raw\Speaker_id_4\nup_710.txt,data/raw\Speaker_id_4\nup_710.wav,Unknown,Unknown
Speaker_id_4,ade eba bologizhi kyoto,data/raw\Speaker_id_4\nup_711.txt,data/raw\Speaker_id_4\nup_711.wav,Unknown,Unknown
Speaker_id_4,mi che tigi,data/raw\Speaker_id_4\nup_712.txt,data/raw\Speaker_id_4\nup_712.wav,Unknown,Unknown
Speaker_id_4,miye wa kumiko leye,data/raw\Speaker_id_4\nup_713.txt,data/raw\Speaker_id_4\nup_713.wav,Unknown,Unknown
Speaker_id_4,miye wa kumiko leye,data/raw\Speaker_id_4\nup_714.txt,data/raw\Speaker_id_4\nup_714.wav,Unknown,Unknown
Speaker_id_4,mr yoshida kpe french ye saranyi,data/raw\Speaker_id_4\nup_715.txt,data/raw\Speaker_id_4\nup_715.wav,Unknown,Unknown
Speaker_id_4,kiyi tempereature?,data/raw\Speaker_id_4\nup_716.txt,data/raw\Speaker_id_4\nup_716.wav,Unknown,Unknown
Speaker_id_4,aye dan mini we,data/raw\Speaker_id_4\nup_717.txt,data/raw\Speaker_id_4\nup_717.wav,Unknown,Unknown
Speaker_id_4,chi le! mota bya ni,data/raw\Speaker_id_4\nup_718.txt,data/raw\Speaker_id_4\nup_718.wav,Unknown,Unknown
Speaker_id_4,guri woya zhe?,data/raw\Speaker_id_4\nup_719.txt,data/raw\Speaker_id_4\nup_719.wav,Unknown,Unknown
Speaker_id_4,wo gajin wo dajin yu,data/raw\Speaker_id_4\nup_720.txt,data/raw\Speaker_id_4\nup_720.wav,Unknown,Unknown
Speaker_id_4,unjin number wangi wo dya,data/raw\Speaker_id_4\nup_721.txt,data/raw\Speaker_id_4\nup_721.wav,Unknown,Unknown
Speaker_id_4,unga tinye gbani,data/raw\Speaker_id_4\nup_722.txt,data/raw\Speaker_id_4\nup_722.wav,Unknown,Unknown
Speaker_id_4,ya mi efoo,data/raw\Speaker_id_4\nup_723.txt,data/raw\Speaker_id_4\nup_723.wav,Unknown,Unknown
Speaker_id_4,nasarazhi be fi kin edo o,data/raw\Speaker_id_4\nup_724.txt,data/raw\Speaker_id_4\nup_724.wav,Unknown,Unknown
Speaker_id_4,kube lazhin zandondo,data/raw\Speaker_id_4\nup_725.txt,data/raw\Speaker_id_4\nup_725.wav,Unknown,Unknown
Speaker_id_4,yi la yakpiu be taimako,data/raw\Speaker_id_4\nup_726.txt,data/raw\Speaker_id_4\nup_726.wav,Unknown,Unknown
Speaker_id_4,miye wa fini flower a,data/raw\Speaker_id_4\nup_727.txt,data/raw\Speaker_id_4\nup_727.wav,Unknown,Unknown
Speaker_id_4,ade nawu babu ena a,data/raw\Speaker_id_4\nup_728.txt,data/raw\Speaker_id_4\nup_728.wav,Unknown,Unknown
Speaker_id_4,emi e la dinna,data/raw\Speaker_id_4\nup_729.txt,data/raw\Speaker_id_4\nup_729.wav,Unknown,Unknown
Speaker_id_4,kila wochi lo ba a ga o,data/raw\Speaker_id_4\nup_730.txt,data/raw\Speaker_id_4\nup_730.wav,Unknown,Unknown
Speaker_id_4,Mi a  fa wuru na,data/raw\Speaker_id_4\nup_731.txt,data/raw\Speaker_id_4\nup_731.wav,Unknown,Unknown
Speaker_id_4,ki woye wao?,data/raw\Speaker_id_4\nup_732.txt,data/raw\Speaker_id_4\nup_732.wav,Unknown,Unknown
Speaker_id_4,ki woye gan o,data/raw\Speaker_id_4\nup_733.txt,data/raw\Speaker_id_4\nup_733.wav,Unknown,Unknown
Speaker_id_4,we wa gi engichi,data/raw\Speaker_id_4\nup_734.txt,data/raw\Speaker_id_4\nup_734.wav,Unknown,Unknown
Speaker_id_4,ki wo jin shawara o?,data/raw\Speaker_id_4\nup_735.txt,data/raw\Speaker_id_4\nup_735.wav,Unknown,Unknown
Speaker_id_4,miya pencil mi ya,data/raw\Speaker_id_4\nup_736.txt,data/raw\Speaker_id_4\nup_736.wav,Unknown,Unknown
Speaker_id_4,bosoko ka sunna we be pencil i?,data/raw\Speaker_id_4\nup_737.txt,data/raw\Speaker_id_4\nup_737.wav,Unknown,Unknown
Speaker_id_4,wa la bus lo station,data/raw\Speaker_id_4\nup_738.txt,data/raw\Speaker_id_4\nup_738.wav,Unknown,Unknown
Speaker_id_4,dole mi zhe wogan be mi english yan o?,data/raw\Speaker_id_4\nup_739.txt,data/raw\Speaker_id_4\nup_739.wav,Unknown,Unknown
Speaker_id_4,mi dan bane chi film le nao,data/raw\Speaker_id_4\nup_740.txt,data/raw\Speaker_id_4\nup_740.wav,Unknown,Unknown
Speaker_id_4,miya lo bane chi film le na,data/raw\Speaker_id_4\nup_741.txt,data/raw\Speaker_id_4\nup_741.wav,Unknown,Unknown
Speaker_id_4,ele fe dun yina kpata,data/raw\Speaker_id_4\nup_742.txt,data/raw\Speaker_id_4\nup_742.wav,Unknown,Unknown
Speaker_id_4,wo jin dzakangi bya,data/raw\Speaker_id_4\nup_743.txt,data/raw\Speaker_id_4\nup_743.wav,Unknown,Unknown
Speaker_id_4,un be ke ele a dun yinna na,data/raw\Speaker_id_4\nup_744.txt,data/raw\Speaker_id_4\nup_744.wav,Unknown,Unknown
Speaker_id_4,babo tsoba na mya jin call nao,data/raw\Speaker_id_4\nup_745.txt,data/raw\Speaker_id_4\nup_745.wav,Unknown,Unknown
Speaker_id_4,mi ye wan gan mi lan ke gbugi a,data/raw\Speaker_id_4\nup_746.txt,data/raw\Speaker_id_4\nup_746.wav,Unknown,Unknown
Speaker_id_4,ki woga eti lulo yikan womzhi be mi yon,data/raw\Speaker_id_4\nup_747.txt,data/raw\Speaker_id_4\nup_747.wav,Unknown,Unknown
Speaker_id_4,goga wo,data/raw\Speaker_id_4\nup_748.txt,data/raw\Speaker_id_4\nup_748.wav,Unknown,Unknown
Speaker_id_4,goga wo,data/raw\Speaker_id_4\nup_749.txt,data/raw\Speaker_id_4\nup_749.wav,Unknown,Unknown
Speaker_id_4,yendodo jian ko,data/raw\Speaker_id_4\nup_750.txt,data/raw\Speaker_id_4\nup_750.wav,Unknown,Unknown
Speaker_id_4,wunchi esa fo,data/raw\Speaker_id_4\nup_751.txt,data/raw\Speaker_id_4\nup_751.wav,Unknown,Unknown
Speaker_id_4,Mr ito wu etan,data/raw\Speaker_id_4\nup_752.txt,data/raw\Speaker_id_4\nup_752.wav,Unknown,Unknown
Speaker_id_4,zandochizhi leye ke shawura dede yo na,data/raw\Speaker_id_4\nup_753.txt,data/raw\Speaker_id_4\nup_753.wav,Unknown,Unknown
Speaker_id_4,kila wochi lo office a yon?,data/raw\Speaker_id_4\nup_754.txt,data/raw\Speaker_id_4\nup_754.wav,Unknown,Unknown
Speaker_id_4,Mr wilder la email wo yami,data/raw\Speaker_id_4\nup_755.txt,data/raw\Speaker_id_4\nup_755.wav,Unknown,Unknown
Speaker_id_4,london gayi ezhi na dokun gan yizhe o na,data/raw\Speaker_id_4\nup_756.txt,data/raw\Speaker_id_4\nup_756.wav,Unknown,Unknown
Speaker_id_4,london dan mini ezhi na wanci gann dan yizheo na,data/raw\Speaker_id_4\nup_757.txt,data/raw\Speaker_id_4\nup_757.wav,Unknown,Unknown
Speaker_id_4,miye wa ba mota,data/raw\Speaker_id_4\nup_758.txt,data/raw\Speaker_id_4\nup_758.wav,Unknown,Unknown
